gene,logFC_unadj,logFC_adj,se_unadj,se_adj,p_unadj,p_adj,CCI,CCI_signed,FDR_unadj,FDR_adj
ABAT,-0.08951206233969272,-0.1040432236495776,0.14026157009741308,0.14787681179495174,0.5296603418478176,0.490227278136663,,,0.8180129342166446,0.700591168852624
ABCA1,0.2532122924746758,0.37849552780155876,0.27467054515661954,0.3048484203229753,0.36616279391041695,0.22949891282521487,0.4947754870131858,0.4947754870131858,0.7086587052344568,0.46808167392084926
ABCA2,0.13824759032531683,-0.0768453037353742,0.2515727722208493,0.17189693620305802,0.5879363100051544,0.6598983455910356,1.0,-1.555852753415419,0.8489138972773673,0.8169489313236167
ABCA3,0.028694451664051983,-0.052030949149195226,0.13332254398548177,0.11143165929024534,0.8314883414209321,0.6458588441835298,,,0.9472204302577407,0.8076307559734113
ABCA5,-0.21163804289647492,0.021890062440551146,0.21002210836666863,0.2041080156751281,0.3240858178128586,0.9157170488346454,1.0,1.1034316049277535,0.6768724484917389,0.9615833685038676
ABCA7,-0.08724364027255743,-0.02267846834095995,0.16230171250176426,0.1954905278542095,0.5960579546803708,0.9088635528294162,,,0.8509439764844539,0.9572925802838683
ABCB1,-0.09726562127150216,-0.15953127358717964,0.2443465037732994,0.19498995926160426,0.6942536610887102,0.4234133573338288,,,0.8915852960650402,0.647528770758784
ABCB10,0.20983933112745762,0.151706400092525,0.09114817953538196,0.11349873766669111,0.0307166563733523,0.19712826817570053,0.2770354381258599,-0.2770354381258599,0.2875857891935299,0.4310848586207925
ABCB4,0.14207837117845853,-0.018827549449142878,0.28862879513251094,0.3136041253073237,0.6272064974131683,0.9527539196632808,1.0,-1.1325152399550977,0.8631478483476979,0.9788924709999864
ABCB7,-0.06530771982069565,0.011022503625594805,0.06884401223828146,0.07532381224043734,0.35266899747355807,0.8851984693703457,,,0.7004886630084498,0.9450120912753346
ABCB8,0.10500962333808629,0.20025828710520546,0.10502629413097157,0.0944054187130773,0.32779098795088313,0.04727731938693091,0.9070469994969795,0.9070469994969795,0.6795700834532815,0.21556030639653376
ABCB9,0.2572017289229812,0.27286878995678043,0.33804999723652196,0.37554742827246346,0.4544832033808429,0.4763345892834018,0.06091351368205891,0.06091351368205891,0.7714594148296978,0.6911057589547811
ABCC1,0.11019493915875435,0.17722142671057964,0.11596233829657035,0.14017323840553655,0.351857128664124,0.22141161182570016,0.6082537733902857,0.6082537733902857,0.6999337100922987,0.45964239378534877
ABCC10,0.10297402473054651,0.16429985385175477,0.11028598892546074,0.10780249936072829,0.3601581727813866,0.1439605136796501,0.5955465883913965,0.5955465883913965,0.7047939140370053,0.3686656832883305
ABCC3,0.2200255517033748,-0.11060767297392188,0.38010198947235124,0.3829669937071889,0.5683103144858906,0.7758483686479783,1.0,-1.5027037638021083,0.8412392706290429,0.8849814999893852
ABCC4,0.20966445466810116,0.11412815310782153,0.12574169298316498,0.13661101167022502,0.10899100177645413,0.41386142525315694,0.4556628433346683,-0.4556628433346683,0.44438173646138013,0.6393475655133093
ABCC5,0.018234319506122282,0.11209039889008823,0.1276284951539673,0.15897149596304672,0.8876368877643352,0.4893040735052596,,,0.9661119547851525,0.700185286983087
ABCC6,-0.3554488894216978,-0.3055279463191013,0.21170756635943475,0.19454710952041207,0.1066958791991733,0.13281305491049872,0.14044478570130298,0.14044478570130298,0.44045810755469916,0.3540514311090054
ABCD1,0.09354283252880209,0.05642338036227722,0.1573586173970277,0.0826101360592288,0.5580098688460511,0.5028458498487391,,,0.8351814363504221,0.7102503151483156
ABCD2,-0.35615093723460717,0.21499829644273333,0.333119294678207,0.2279379291818433,0.2960997220759674,0.3574026838275348,1.0,1.6036718536026415,0.6539617048222226,0.5925158631495706
ABCD3,-0.020694951632943766,0.11479426328731733,0.08911436386430388,0.10280890989796211,0.8184139794860902,0.2780965147174002,,,0.9432074959625599,0.5175674197876576
ABCD4,0.049277347034489376,0.11907682316471684,0.11673957881296171,0.12439938066106564,0.6768618622024015,0.35048165599808656,,,0.883968028769896,0.5866071407737796
ABCE1,-0.0472354129163522,0.20269825648439532,0.11350505446022584,0.09674982219804132,0.681156056998363,0.04979741611153313,,,0.8852505755214467,0.22147464532117828
ABCF1,0.019568732811119604,0.2252098845686832,0.0990860059194463,0.07856236508267717,0.8451772034529529,0.009875826037337828,,,0.9522269394072493,0.11557961222370321
ABCF2,0.06650358501517978,0.2132704258445612,0.08909219627772832,0.07799269383217101,0.4629531696908137,0.013170082411431666,,,0.7765113456151264,0.1289059816070508
ABCF3,0.05214164477170093,0.15377575065727275,0.09474976646244164,0.10414634280254478,0.5874128685469135,0.15618294980020542,,,0.8488745819511339,0.38337882004301316
ABCG1,-0.17412054114000466,0.07830571349310525,0.15830531529093053,0.20261765489811806,0.2827537989943851,0.7034423758092474,1.0,1.449721284923771,0.6424275011256156,0.8443320187810716
ABHD10,0.14263765657335575,0.233606133546261,0.1359970875163348,0.1618883504610901,0.30515367414009986,0.1653031347765614,0.6377591945793216,0.6377591945793216,0.6614850010837092,0.3941823700710097
ABHD11,0.1467144731343957,0.14603507339027963,0.1114416599644998,0.08672739920395704,0.2009706950390992,0.10857074300937923,0.004630761571107692,-0.004630761571107692,0.562800860534299,0.31870531863740287
ABHD12,0.002061805519968736,-0.11005478353951725,0.11566363485410357,0.07375611958292261,0.9859314993460511,0.15207976200479925,,,0.9970066806208068,0.3786067669886
ABHD13,0.08847711891999345,0.13288812459779395,0.08262817261189323,0.10756250838496689,0.2953740063795971,0.23172178088842102,,,0.6534444082421297,0.4710039909971075
ABHD14A,-0.1830509695231933,0.03642097881555099,0.17772210180886908,0.14416479334498267,0.3137276728447468,0.8032637605162584,1.0,1.1989663256655754,0.6678552067406675,0.8999741467101285
ABHD14B,-0.2314644433699429,-0.09611266065988447,0.13971838076347778,0.14693171283002773,0.11117085136756646,0.5208668031992427,0.5847627425596839,0.5847627425596839,0.44707749450959994,0.7242158261201777
ABHD15,0.10490744569640068,-0.06483579771715549,0.18747294677611687,0.156988347310743,0.581170302466455,0.6842319180485885,1.0,-1.6180285611451122,0.8468555177831227,0.8327855911126585
ABHD16A,0.005756262689000821,0.031216203989611644,0.0943716360864906,0.11100609734956035,0.9518895792884443,0.7815877354763991,,,0.9863304839781335,0.8886749228299686
ABHD17A,0.174677167450956,0.12688846110309993,0.23787360581973788,0.17259264295533255,0.4701698831979062,0.4712017562557572,0.27358301628788245,-0.27358301628788245,0.7811294367313851,0.6878531151964289
ABHD17B,0.13756607030619614,0.12347153803124886,0.09999745716885132,0.11516726833549452,0.18216632864097496,0.29710181497310356,0.10245645778479757,-0.10245645778479757,0.5433574744691663,0.5363828262356058
ABHD17C,0.29883919885907756,0.2687080599369618,0.13656681158620373,0.12414340999810367,0.03907078344382151,0.04336802849022549,0.10082726441896465,-0.10082726441896465,0.31324971460433676,0.20767327002727004
ABHD2,0.16684053897071144,0.2076125360678589,0.19585483396588727,0.11122173394198631,0.4030758238444154,0.07746054274390714,0.24437704018868528,0.24437704018868528,0.739901089852652,0.27109127645597964
ABHD3,0.18425564970528283,0.13450409857088638,0.1256226446229346,0.16977227000699657,0.15598790758522807,0.43798871865555844,0.2700137076609272,-0.2700137076609272,0.5082272483284361,0.6594024029509178
ABHD4,0.0721448704945878,0.021256965057324415,0.12673993638282743,0.15960791577634947,0.5747139464917251,0.8954495947402892,,,0.8442876884291806,0.9498615980359184
ABHD5,0.1166442548707251,-0.12790844535265763,0.2172161767834424,0.1359412471020789,0.5964274217305079,0.3585610029561409,1.0,-2.096568755095709,0.8511123400845849,0.5934631558623107
ABHD6,0.03753135516038807,-0.05849106519042002,0.16172427045563711,0.15706425521012726,0.81853608253524,0.7137149451019804,,,0.9432074959625599,0.8505696240585251
ABHD8,-0.13974856166020586,-0.08652276994257069,0.13363062307657397,0.07180657341817161,0.3065283635471257,0.2430199051542032,0.3808682614355057,0.3808682614355057,0.6626053369225033,0.48182453291885385
ABI1,0.19445483950760933,0.2527486664772797,0.08639643099586074,0.11161819359249579,0.03426308575467752,0.03543897149933209,0.2997807980366015,0.2997807980366015,0.29875747388685936,0.19068574717917328
ABI2,-0.3475004855769768,-0.16163220888078403,0.15053594177254354,0.15880576610698394,0.030309899438444202,0.32155995456523595,0.5348719912940094,0.5348719912940094,0.2866585060027386,0.5583759052523153
ABI3,0.45260982009196865,0.08957513050638063,0.2095155223467045,0.14086147614127714,0.04141290095563346,0.5324213050186932,0.8020919420436364,-0.8020919420436364,0.3217116524755111,0.7310851409663348
ABL1,-0.0028723952881090737,-0.03923604755031876,0.11020366963049577,0.12002168638452593,0.979430781371311,0.7473114725335896,,,0.9947166515588258,0.8707924214567889
ABL2,-0.0465834964202037,0.08127953306114988,0.11177614591694784,0.13688679057669811,0.6807200484585636,0.5596682244826418,,,0.8852505755214467,0.7494535552302093
ABLIM1,-0.5249487044115706,0.15417829798410215,0.28504194268720506,0.15369209659589578,0.07845898711235594,0.32838764013381405,1.0,1.293701644919621,0.3966654754241382,0.564194945701083
ABR,0.017179788752338755,-0.1203020407315692,0.16999995138868698,0.11952610892026214,0.920380532202049,0.3268260027369049,,,0.9757483643373015,0.5628278430748513
ABRACL,0.07032099077216285,0.15056463800965184,0.07511432699309041,0.09611186145404547,0.3589040072050075,0.13372216234890308,,,0.7040360546316078,0.3553938180502084
ABT1,0.10141280144231916,0.19368425087596253,0.09058778238212607,0.07891156244813811,0.27448321602857767,0.023924849787486113,0.9098599794240458,0.9098599794240458,0.6347248577524216,0.16508774302178736
ABTB1,-0.10543553903980774,-0.24528791097949978,0.13821704441480784,0.11875945694034751,0.4533205598226022,0.05279854525146644,1.0,-1.3264253515779918,0.7710916206826476,0.22673534051961003
AC000003.2,0.07817990526909568,-0.03730142928366054,0.150939048959735,0.17467704465060002,0.6094352062738417,0.8331765747606978,,,0.8558083418103235,0.9158877892726095
AC002117.1,-0.2281136186169722,-0.03043994293139703,0.18834450992426455,0.225401427483995,0.23813567099596197,0.8939945834877957,0.86655797617016,0.86655797617016,0.5988699818714215,0.9492373828713307
AC002310.12,-0.11558945616511147,0.1559677611919371,0.13317833753943772,0.1284764771668005,0.3943987128404548,0.23963039760571703,1.0,2.3493251579032264,0.733436739124192,0.4784963658707505
AC002467.7,0.004584655386738651,0.17618500834438156,0.13110685929200508,0.14954823869055123,0.9724063032925752,0.2532964172278112,,,0.992259032508997,0.49254162787863587
AC003075.4,-0.348387990804864,-0.01571129451079782,0.12911832769467615,0.1262100160496317,0.012831046890864976,0.902238627077274,0.9549028814842303,0.9549028814842303,0.2167049163865868,0.9533703177597079
AC004069.2,-0.11319062321596159,-0.2653503620617957,0.20312990639550282,0.1552386713250849,0.5827512824326468,0.10367754763042933,1.0,-1.3442786559759599,0.8471013983623782,0.3115077254487035
AC004257.3,0.007316139803425721,0.010348359427075233,0.09964160019081633,0.11840952757677124,0.9421031087666548,0.9312723353867001,,,0.9825036219788532,0.9700782950533346
AC004447.2,-0.0464041759746403,-0.19357320336092643,0.156150798093334,0.14196816697064724,0.7690000141568325,0.18866476848521666,,,0.926709709989555,0.4210523568316083
AC004463.6,-0.20900362644756204,-0.05413213332514249,0.0804573431535485,0.09357607092907956,0.0160927009305881,0.5697326231812601,0.7409990714265239,0.7409990714265239,0.23271568067390602,0.7566080661834589
AC004840.9,0.32069364312388654,0.12571660164035472,0.1328392375013393,0.1055605527333469,0.02413153758539134,0.24834231748686372,0.6079853644252331,-0.6079853644252331,0.26433522454330677,0.4867242825950236
AC004893.11,-0.23177708490314022,-0.1890343749257632,0.10908042696919414,0.13155287261105872,0.04456363965943263,0.1669974110785657,0.18441301043733135,0.18441301043733135,0.33002199623844614,0.39596996699779086
AC004951.6,-0.07541214746684971,-0.3056487680151125,0.20446435922392991,0.21560690118460285,0.7156294919013466,0.17249326864710846,,,0.9020264251111101,0.4020548969832367
AC005003.1,-0.11368705190083636,0.07285187945900498,0.12123580345275685,0.15290535137034783,0.3581241611906558,0.6391865856839813,1.0,1.640810701314958,0.7034983492871698,0.8036449228900943
AC005076.5,-0.07182138065901582,-0.047013654052453516,0.09019550959813721,0.08205677961597654,0.43400870296207783,0.5734037342878286,,,0.7599632876563892,0.7586318718163119
AC005082.12,0.21066014654689943,0.05998036091103883,0.30046365836494,0.3602139742121674,0.49026347236274126,0.8695123872539605,0.715274284698718,-0.715274284698718,0.7928976650728313,0.9378261199458923
AC005224.2,0.137444745809295,0.27714447617922144,0.10070613747716027,0.10592924773335567,0.18551684336383262,0.016982939494937416,1.0,1.0164064806359367,0.5478945273945007,0.14283652720365989
AC005253.2,-0.24418401532855888,-0.14271601705056025,0.10435724615125576,0.11923564418693762,0.02833433170844499,0.2460576450912856,0.41553906852366884,0.41553906852366884,0.279569926850282,0.48488866735860714
AC005306.3,-0.026368217049456376,0.07086838216389119,0.13792980433289517,0.182450947390732,0.850068951607402,0.7020201542428182,,,0.9532860489254219,0.843401809756978
AC005523.2,0.006479128138837975,0.07582154062467983,0.11553731445102891,0.1322362153311478,0.9557638020501658,0.5731124844118887,,,0.9873754904938037,0.7586318718163119
AC005944.2,-0.13209726800748933,-0.012495180025967455,0.07131858412515256,0.08072241344948478,0.0768735267669922,0.8786178512542955,0.9054092471824698,0.9054092471824698,0.395509189270503,0.9428051289489912
AC006116.20,0.06615290637036877,0.12614320162608558,0.09844377604754483,0.09099509099710461,0.5082867402531414,0.1817205264227118,,,0.8043078622674844,0.41336202923358184
AC006129.2,-0.3670874971808911,0.30244665331629966,0.24727151212399684,0.2115266063651167,0.15123952428305362,0.16900491924348585,1.0,1.8239088926726967,0.5015246081485217,0.3984163671907499
AC006129.4,0.8991925877621065,0.897887898900538,0.30344087263399866,0.21021795210992722,0.006963904411245004,0.0004125630929140368,0.0014509559790918895,-0.0014509559790918895,0.1790020534860597,0.050214276447731604
AC006369.2,-0.5668975894073921,-0.4356040172921958,0.2662108928583761,0.25455149039423824,0.04413574743288746,0.10330981963407036,0.23160015947932397,0.23160015947932397,0.32926469920845947,0.3109796460162272
AC006449.1,-0.3771394491939454,-0.3650745932853999,0.140390243066208,0.17319925137474607,0.013180156336494315,0.0485550035703544,0.0319904373152465,0.0319904373152465,0.21740941454597862,0.21835631951156642
AC006547.15,0.03994129092335458,-0.06943716386304738,0.07548316728403986,0.09715994536157743,0.6017773011025657,0.4835030366577402,,,0.8528336012997826,0.6963378837654792
AC007038.7,0.44291191597162866,0.5415234934239431,0.1662950037904161,0.18163848824369627,0.013882486030490233,0.007672280351833527,0.22264376707045103,0.22264376707045103,0.22278066121007242,0.10824298905777772
AC007193.9,0.09580856391476192,0.25488372513955904,0.15356115946198703,0.16889583067358727,0.5388251875745569,0.1477189690438528,,,0.821965130791699,0.3732729427299971
AC007246.3,-0.18682368797525364,-0.0009188513213243855,0.1056742970225595,0.10005398725824624,0.09033944008707043,0.9927684281106166,0.9950817193939234,0.9950817193939234,0.41637866056961453,0.9957897348816838
AC007308.6,-0.052864855737490786,-0.09596560033931598,0.10856842405317203,0.12499103334990423,0.6309185623922889,0.4520549904645699,,,0.8647090504271335,0.6721256475123596
AC007382.1,-0.006458471247835,-0.010039326076908007,0.0990499425392554,0.10659505430440001,0.9485748640556955,0.9259507832387237,,,0.985070041713708,0.967537602994676
AC007383.3,-0.1274658519525732,-0.09398123968774104,0.08747567157383257,0.09351421373018204,0.15859144424623312,0.3275280222499303,0.2626947668877696,0.2626947668877696,0.511579026899812,0.5633807710645555
AC007386.2,0.21856441870132826,0.10912741315712318,0.21587991405949677,0.1804167085451452,0.3218629975435766,0.5524260101322012,0.5007082405931428,-0.5007082405931428,0.6760478244635182,0.7450892574582172
AC007551.3,-0.0076428812749509524,0.11408548245975063,0.07472846205951371,0.09206601087577826,0.9194245671890916,0.2303720425694103,,,0.9755041343844838,0.46920367207544134
AC007620.3,0.15984584643779734,0.21689146974458332,0.07842206728039525,0.06740920366718213,0.05318107872039804,0.004532393366512122,0.35687898420923186,0.35687898420923186,0.3503792599244733,0.0895767799387883
AC007880.1,-0.0277037496857418,-0.13499569544097803,0.19404465669811063,0.22667882620388152,0.8877152254813523,0.558512165807582,,,0.9661119547851525,0.7486459127515661
AC008440.5,0.004159247647777626,0.16474570304480649,0.17487376731345622,0.21689132912600756,0.9812298241108985,0.4568289989276926,,,0.9953971107282037,0.6755253089099977
AC008443.1,-0.22436351673861366,-0.13801755889036207,0.1005326440278745,0.11993951727091652,0.035662879608944334,0.26412177502725515,0.3848484776107593,0.3848484776107593,0.30261987770800325,0.5033227597310366
AC008964.1,-0.17861255409567875,0.42074536000741697,0.37036290361217156,0.3319984652960663,0.6341765218269682,0.22035738326925036,1.0,3.3556315071897638,0.8662049883951985,0.4584675218541146
AC009005.2,0.09813835448998276,0.07861789312564181,0.15103345153655337,0.17896295256028902,0.5222723898176804,0.6654018024710499,,,0.8134431536683597,0.8196091446697876
AC009120.6,-0.10781626254418859,-0.04073000390849229,0.11035268737083194,0.142615453584725,0.3387267484719714,0.7782799342579361,0.622227640363632,0.622227640363632,0.68956549114668,0.8868300872552984
AC009133.12,0.22850655242900939,0.2974169118263863,0.12011639258159508,0.16591591442183182,0.06971673401449272,0.0889783775235441,0.30156841746927776,0.30156841746927776,0.3829790106654602,0.28910006654990045
AC009133.14,-0.025166621307139942,0.12237418293165864,0.09378935048001742,0.10833117790975029,0.7908363126483487,0.2726922687146631,,,0.9329242169102315,0.511492561680115
AC009133.17,-0.08407667755621778,-0.016740103225328113,0.10986959179660599,0.08419349596929221,0.4519097257233059,0.8445087365661854,,,0.769974509997778,0.9227052898481013
AC009299.3,0.03878098195954487,0.23688374774880203,0.12987722227299778,0.1366666414324833,0.7679284753686031,0.09924222606502377,,,0.9260439085396064,0.3043434147723336
AC009403.2,-0.04212246212344157,0.14144800730007626,0.08279526558662391,0.07325958987728336,0.6157701467829597,0.06857100958957742,,,0.8581363169361035,0.25753312030142717
AC009404.2,0.06873117229517432,0.12368089140750471,0.07605140112058585,0.10215173886445338,0.3754987957383136,0.24083492804820916,,,0.7177264789459088,0.47915470397967447
AC009495.2,0.2739753189437765,-0.0059146098814187266,0.16923310647358147,0.12041309131011833,0.11909650349484407,0.9613368799910422,1.0,-1.02158811203951,0.46112622634454353,0.9833299577840051
AC009506.1,-0.00575805302028911,-0.022726276465262308,0.23351511475611322,0.13551742590820628,0.9805403199778795,0.868591387069714,,,0.9952894933540815,0.9374588647744156
AC009948.5,-0.03596684777754268,0.054170062694924505,0.1262272177243919,0.1602889777837752,0.7782421226576315,0.7391044297496633,,,0.9289876960922798,0.8661431513826623
AC009950.2,0.1906249128367841,0.2635556029003432,0.09574201478411072,0.12650963551755212,0.058486876978836706,0.05097161254712647,0.38258740150089116,0.38258740150089116,0.36285238086605315,0.22408757422474163
AC009961.3,-0.12113521065535253,-0.02064585527519507,0.13674839969460897,0.1789018986668023,0.3848797967939578,0.9093364622156304,0.8295635499909637,0.8295635499909637,0.7273915365760506,0.9575605059540544
AC010226.4,-0.06717889938051154,-0.11106071280284893,0.09418447896176317,0.10725280148046025,0.48285420244187605,0.3134340467013563,,,0.7887526451376898,0.5506670066679135
AC010642.1,-0.063969839643646,0.10661493773504022,0.1371076006092931,0.11133208331641263,0.6451990660485347,0.3502771569345656,,,0.8713952115558816,0.5864721981791957
AC010883.5,0.10919659186163932,0.2005942221394749,0.1379314097516207,0.1652694554174601,0.4366403590844513,0.2397194548549083,0.8370007590863601,0.8370007590863601,0.761813996358135,0.4785202991075782
AC011558.5,0.1142749995013481,0.5936703946507127,0.39184360702908905,0.38017430327173823,0.7731804476577795,0.13489071248277135,1.0,4.1951030167688526,0.9278374863690287,0.35698377603906367
AC011841.1,-0.10045847824244801,0.21262944303301856,0.21804020125385795,0.2298072237081125,0.6493164819766395,0.36643859235980736,1.0,3.116590324211914,0.8724717246469592,0.6013527211697464
AC011899.9,-0.017600555850082522,-0.09504567207467304,0.37371348873337346,0.21935559959344234,0.962842963896531,0.6696797550511493,,,0.9895460081166526,0.822935437987039
AC012358.8,0.09351411028245915,0.2315659937683237,0.11490437113076261,0.12921720457266997,0.42408092869819314,0.08906231533301846,,,0.7541395593095398,0.28910006654990045
AC013264.2,-0.9203529931946626,-0.21011192641375998,0.35021624751675345,0.3049566172063204,0.015036806212483725,0.49915786082148117,0.7717050653744987,0.7717050653744987,0.22854156532537412,0.7075080958053019
AC015987.1,-0.0875918274953866,-0.17938427149577077,0.11074604200631147,0.14303264344044977,0.4370680649263883,0.22499871276663186,,,0.7618647251679611,0.46365439448396883
AC015987.2,0.44385258448297327,0.8741449544930283,0.37730705973528855,0.3748532175407059,0.2514795540053,0.03085815853287903,0.9694488329076331,0.9694488329076331,0.6098052398499306,0.17892831668050058
AC016586.1,0.11722898251772929,-0.08351743914179922,0.16006389826823095,0.12883236311352292,0.47132956915896485,0.524571771226687,1.0,-1.7124299584291651,0.7811911721844147,0.7265886997084191
AC016629.8,-0.6405353787292001,-0.6265099727932241,0.1644095422020699,0.21275669464309813,0.000728123845319372,0.008318097340785117,0.021896379812465516,0.021896379812465516,0.09725876192046273,0.11033439913685204
AC016757.3,0.06779981369800109,-0.019328309981372013,0.23565335915693436,0.3126654080619667,0.7761452848705106,0.9513535370762509,,,0.9284385414303666,0.9782447043870941
AC016831.7,-0.16858593402089858,-0.08906289900484661,0.13462714738118525,0.14487298287566017,0.22306579170533442,0.5460023470047183,0.4717062279121933,0.4717062279121933,0.5838824090643429,0.7413697811565976
AC017002.1,0.27291906351771017,0.39236110717035133,0.18048057228503978,0.24194099502494176,0.14410792198800743,0.12133982527323355,0.43764639271851513,0.43764639271851513,0.4957599148213446,0.33588051657354057
AC018755.1,0.07127444426517508,0.06961804278685871,0.10329112880637212,0.11334967403645402,0.49707682112084683,0.5463756264027915,,,0.7977728771302219,0.7416467997795017
AC018816.3,-0.16404276377398377,0.15524043710591684,0.16572515152805015,0.1928572017308487,0.3325481426772502,0.4308067366275308,1.0,1.946341268181785,0.682809330754835,0.6537420027511761
AC020571.3,-0.13383847050252326,0.5083627578087239,0.2370101331565731,0.20972615018663435,0.5777476841133417,0.025501130994918707,1.0,4.7983305988179215,0.8457049657194035,0.1674301277588623
AC021188.4,0.17118222984644801,0.1257307824660903,0.14028851462031236,0.10817547958204556,0.23474705755849443,0.25951165183699015,0.2655149861123323,-0.2655149861123323,0.5964066586492217,0.4986523407977248
AC021860.1,-0.756824780132862,-0.5447075236024465,0.2230494460349606,0.2864291605826323,0.0025000837308703744,0.072481162156336,0.2802726101187886,0.2802726101187886,0.14192289427903562,0.2637956920244602
AC022182.3,-0.16819474064239587,0.032522168956483716,0.1908116529411695,0.23777577785737766,0.38718264527107427,0.8926462841147549,1.0,1.1933602015869813,0.7286744319255444,0.9486434980336499
AC022498.1,0.02611430157092617,-0.09770099025672709,0.19072297419962816,0.21750260218486672,0.892283425240768,0.6583730716559342,,,0.9677671281707436,0.8162907024068341
AC023490.1,-0.18478748224197789,-0.05776279618098661,0.16130452450713414,0.18857194914167044,0.2637487372998593,0.7626946125195524,0.6874095827262441,0.6874095827262441,0.6220837663860169,0.8784868075356315
AC023590.1,-0.1559806820804796,-0.19575652191304296,0.10377637083062685,0.13343425121256786,0.14643458959505537,0.1587167359009983,0.2550049102365168,-0.2550049102365168,0.49793377240521086,0.38621464150659435
AC025171.1,-0.08034469890769434,0.10858350711432381,0.11852666629689437,0.1186838033168814,0.5046221144925502,0.3717111494086468,,,0.8024749207602919,0.6060895234551945
AC025335.1,-0.24571846840918737,-0.10481037597938175,0.09394768534740806,0.10863865589058264,0.015463944870429291,0.34678417906615755,0.573453405200116,0.573453405200116,0.22932340838673962,0.5829695078698075
AC026806.2,0.0008665752056091702,-0.039717095993357085,0.18886260347742742,0.13770188621310633,0.9963785737123373,0.7761420689835222,,,0.9987414633023455,0.8852396960337007
AC027307.3,-0.06976233355879662,-0.1369719129249531,0.1352452180570733,0.13553117059429257,0.610902695176234,0.3248914259382889,,,0.8566242634934114,0.5610480549078833
AC027763.2,-0.0866887551940023,-0.0042613354043073625,0.08538586800771628,0.11183956501265133,0.3205442016699589,0.9700036827053924,,,0.6746003091501136,0.9862091738852489
AC040977.1,-0.19970775266459084,-0.2523955248159078,0.1085857627621967,0.08979027974974733,0.07883597307232718,0.011154392649628867,0.26382437060320885,-0.26382437060320885,0.39735385967628095,0.12067859372787774
AC061992.2,0.2315749684026184,0.724668517411768,0.21232995288048523,0.21236695579920858,0.28672705099598494,0.0029217416144423796,1.0,2.1293041834808872,0.6453852865706096,0.08231436334789542
AC062017.1,-0.2618518273809513,-0.0672775340673469,0.13253243342757778,0.15093184451107183,0.060299175250629757,0.660817157112175,0.7430702136385354,0.7430702136385354,0.36571482992645266,0.8171628908974168
AC062029.1,0.13306005565215745,0.3277251370590529,0.12552198677528573,0.14594191217146485,0.30012588922341993,0.036822165371558954,1.0,1.4629866224901065,0.6576755067078952,0.1943757563087829
AC068039.4,0.00873218655008732,0.0997250455871475,0.13236883653617354,0.1397185451238848,0.9479728984908989,0.4840540121922985,,,0.9848308155937844,0.6963816768857304
AC073046.25,-0.09808623131779165,0.01783011985187306,0.09527961452232506,0.10904858927599037,0.3139701507773036,0.8718465697953626,,,0.6678882526328467,0.9388402686950144
AC073283.7,-0.2430034892349932,-0.27750915337947907,0.14220663521187024,0.1424232249121535,0.10094897163296786,0.06628160258083254,0.14199657895083814,-0.14199657895083814,0.4347418009280133,0.25254251186233156
AC074117.10,0.12596109429994587,0.1921569475611598,0.12484098412410402,0.16067732538086052,0.32348550324040426,0.24644074308924238,0.5255261843278729,0.5255261843278729,0.6765976903352047,0.48524460482245324
AC074138.3,-0.22832225526514294,-0.09120748934546917,0.1242550344411011,0.11972893999021447,0.07908600014151525,0.4555421089960725,0.6005317605173749,0.6005317605173749,0.3978802631124067,0.6742798534207884
AC074289.1,-0.4202886662994269,-0.6277808639534221,0.23848131181619056,0.17941739608386864,0.09129577412465364,0.0024008069590415056,0.4936897287308034,-0.4936897287308034,0.417647564113893,0.07847759809720935
AC078883.3,0.028882093756566328,0.08788004275697889,0.08730841045269273,0.10066527115935778,0.7437862711626755,0.39356668441992304,,,0.9142737952392185,0.6234661520677348
AC079210.1,0.21272897225189472,0.16874803578926698,0.2062109423545164,0.21542828267714387,0.312982050410574,0.4430978704529174,0.20674634017668939,-0.20674634017668939,0.6669069626595874,0.6641415629536601
AC079767.4,1.0845461378106427,1.0634262692901892,0.3268452667716323,0.3496363777779084,0.0029957686891737747,0.006714223026873195,0.019473462478127312,-0.019473462478127312,0.1453113631704401,0.10286533996299319
AC079807.2,-0.1275507821386074,-0.021992859389655863,0.06775805063884019,0.08569074743882459,0.07248756923838554,0.800204598078335,0.8275756602906866,0.8275756602906866,0.38765219594734657,0.898448596558245
AC079922.3,-0.24110020246046213,-0.11628913162299756,0.14364109699750155,0.17037569066935013,0.10678880356864033,0.5031317341975732,0.5176730237625257,0.5176730237625257,0.44045810755469916,0.7103444838655191
AC083843.1,0.011004179154176568,0.010563121967172634,0.09393886745032425,0.09309651131709376,0.9077645169164206,0.9108528719188426,,,0.9720238330780668,0.9581858545997627
AC084018.1,-0.4161650765456247,-0.2134921206284219,0.1499777783279279,0.16555418079110318,0.010774194969695745,0.21268079086645758,0.4870013543651674,0.4870013543651674,0.2079835128255523,0.4490345319530332
AC090186.1,-0.45834942532102607,-0.2725284007777207,0.17229564838734343,0.20070389723281082,0.013981925268657512,0.1904155638288177,0.4054134559308263,0.4054134559308263,0.22278066121007242,0.4230205486783519
AC091729.9,0.15772483149724661,0.37106203368034013,0.155839165347901,0.2007563683713939,0.32201975671242583,0.08018215994206496,1.0,1.3525910927146416,0.6760883075435906,0.27548529735168664
