"Gene","logFC.unadj","AveExpr","P.Value.unadj","adj.P.Val.unadj","logFC.adj","P.Value.adj","adj.P.Val.adj","CCI"
"UMPS",-0.565698035515151,-0.174852242454545,6.14181896044826e-05,0.000311762642976878,-0.496066819992417,0.0905773009182197,0.371405196065396,0.123089017728909
"UNC119",-0.0565461956666666,0.0137319322045454,0.727316015149601,0.788698192429784,0.451125732894668,0.206706786108682,0.558153846859069,NA
"UNC119B",-0.193131887575757,-0.0596048365,0.00718735072899408,0.0175212185864918,0.039948046928514,0.788723266132953,0.932830380387085,1
"UNC13A",0.139875852848485,0.0375727194545455,0.034765403001892,0.0651984878462635,0.323220131897644,0.033742914336722,0.225816338345565,1
"UNC13B",-0.0900163014363635,-0.0301953855590909,0.342816352531545,0.4349618684755,-0.0476838663119973,0.828773416102245,0.947404116528207,NA
"UNC13C",0.030847061,0.05457072925,0.676343425835877,0.745923351687504,0.0247496998040314,0.886934203500905,0.967639236271732,NA
"UNC13D",-0.148616241769697,0.0121023295090909,0.311381105253065,0.402563476369973,-0.32146117084137,0.310334701556815,0.662393671039024,1
"UNC45A",-0.0747933791818181,0.00964313756818181,0.50660556639871,0.594426476398047,-0.142411579786882,0.584428252540717,0.8459611830141,NA
"UNC45B",-0.0509555860303029,0.0314150450681818,0.420422410396974,0.511428115865985,-0.193412616257246,0.187289255004656,0.532100757269055,NA
"UNC50",-0.214305424272727,-0.0438964176136364,0.000735973684908249,0.00260124429679173,-0.300682015310269,0.0281787653402167,0.204470789616149,0.403053685321646
"UNC5A",0.159660440242424,0.0556751590909091,0.00796736341890815,0.0190807497825259,0.180140055586551,0.178171722619515,0.51971822654552,0.128269816324139
"UNC5B",0.185628631181818,0.0528431127045455,0.00123246556147255,0.00401821405576278,0.0617050538685141,0.587952256785148,0.847126141993555,0.66758870398567
"UNC5B-AS1",0.124089623939394,0.0300029230454545,0.0757848755670048,0.125145841148576,0.0994114185021282,0.515555923003472,0.807991834415025,0.198874044854215
"UNC5C",-0.0698210417696969,0.0153944332363636,0.282154844935237,0.37203116285453,0.0588563670985427,0.688165910869947,0.892681928745453,NA
"UNC5C-AS1",0.0117649940484848,-0.00092372608181818,0.859710646538412,0.895960219453799,0.00981919900686003,0.947461219593537,0.985192390134435,NA
"UNC5CL",-0.832847774393939,-0.182550776477273,2.20975784378835e-08,3.51372887223382e-07,-0.56795814549376,0.0435686834343949,0.257006514626274,0.318052874780074
"UNC5D",0.12568621030303,0.0428158991818182,0.0138173168253447,0.0302262651920956,0.00389138373851555,0.972949369580784,0.99213703502042,0.969038896716407
"UNC79",0.0652203509696969,0.0352982977727273,0.255448126581292,0.343260429344544,0.138063363247572,0.299115816713314,0.652876908893553,NA
"UNC80",-0.0102150737272727,-0.0256080366136364,0.796686095440155,0.846008531483068,0.0615498318910117,0.516465733083956,0.808646215265627,NA
"UNC93A",0.112654192787879,0.0289550250454545,0.0240822214404482,0.0479913996697248,-0.049467766746782,0.658878366353401,0.881490258957328,1
"UNC93B1",-0.0357088649999999,0.0193501835681818,0.747692707387224,0.805415786954431,0.00304091026610332,0.990442439408334,0.998044688564308,NA
"UNG",-0.650631405090908,-0.198565259818182,1.5060032249983e-07,1.78472246780458e-06,-0.796623365142297,0.00054797251392225,0.0211218859253015,0.224385049521227
"UNK",0.0111468581212121,0.00976289040909091,0.895949466417049,0.923173570440393,-0.180805993754409,0.356435274894415,0.702690447000323,NA
"UNKL",-0.723099271090908,-0.174749856409091,5.00173826108055e-08,6.95391409930828e-07,-0.228683314587193,0.356795912616061,0.703024240073444,0.683745615948155
"UPB1",1.48254024139394,0.354903668227273,2.66618433585179e-08,4.1378173322758e-07,0.506390997990016,0.299102115255027,0.652876908893553,0.65843018364622
"UPF1",0.343123412030303,0.0802438025227273,4.77823031403735e-05,0.000250956980708971,0.615661875337539,0.0011631657637023,0.0329435078035314,0.794286993401568
"UPF2",-0.100612961333333,-0.0224801787272727,0.0147054653929686,0.0318558747683956,-0.0234449870644675,0.790604192534632,0.93396645047726,0.766978461285979
"UPF3A",-0.830275936939393,-0.258575500931818,2.04907588809712e-10,7.28086781868784e-09,-0.52956044775975,0.0272724853709281,0.201523849514246,0.362187407584226
"UPF3B",-0.0367034493636364,-0.00366874415909091,0.644070865318315,0.717519606076093,-0.0850732179701797,0.652372388799936,0.878336195282375,NA
"UPK1A",0.160114353454545,0.0264516129090909,0.00179022618011039,0.00549759563938126,0.340848361803497,0.00203299082123267,0.0454803615534183,1
"UPK1B",-0.0226836672424242,0.0351324401590909,0.753349982826844,0.810182247231064,0.18253589690936,0.258958268114398,0.613836587366298,NA
"UPK2",0.103263700727273,0.0489886701818182,0.0794047218291614,0.130187165808963,0.0778622114898256,0.554291072209991,0.830022790222238,0.245986625102023
"UPK3A",-0.0770126720606059,0.0123542267727273,0.437740567270684,0.52873019310325,0.141119590252535,0.531744958248859,0.819718939852965,NA
"UPK3B",0.127823444848485,0.0115803631818182,0.0132438884116538,0.0291871245645889,0.25426388338943,0.0278864396944069,0.203455729304428,0.989180339262657
"UPP1",1.23976910436363,0.314223797181818,1.33885371713423e-15,4.92952088437955e-13,1.29138260835638,1.17453536238677e-06,0.000677897369291066,0.0416315455927048
"UPP2",-0.0275658814545454,0.0270246313636364,0.74518864357194,0.803580257244394,0.0858544444399768,0.671529607734002,0.887017704245796,NA
"UPRT",-0.0389378717090908,-0.0612622516727273,0.695340489756756,0.761785404088932,0.157956349252858,0.483157891343756,0.789610221906016,NA
"UQCC1",-1.02936248124242,-0.281964350886364,1.42858057697909e-08,2.42892820233985e-07,-0.0162031764403446,0.957083622780875,0.987434510457757,0.984259017852693
"UQCC2",-0.584660339303029,-0.150817935522727,0.000351557199658841,0.00139050949740822,-0.651845004753318,0.067120240634147,0.320031364271837,0.114912301953608
"UQCC3",-0.362761841545454,-0.0630888952954545,0.00470708681083775,0.0123276721664754,-0.312369148051472,0.261417183415421,0.616177036626524,0.138913986320327
"UQCC4",-0.0227988341212121,-0.00788697204545454,0.756512511952038,0.812689810963308,0.0189742218873095,0.912088064266652,0.976102794250022,NA
"UQCC5",-0.192515834575757,-0.0908525513409091,0.174493662340069,0.251183832778711,0.436047296294453,0.142941677488128,0.464862739633585,1
"UQCC6",-0.396697452696969,-0.100437525022727,0.000714597829821012,0.00253726169363383,-0.190681852063342,0.390924843116403,0.729673981710583,0.51932675451536
"UQCR10",-0.378518558090909,-0.087120699159091,0.0107500486045475,0.0245107076606996,-0.297990863671225,0.380060108395308,0.720925885128958,0.212744375931876
"UQCR11",-0.154214265212121,-0.0136672147272727,0.287948612844636,0.378315653211345,-0.187398516977484,0.573276752927793,0.839889816326913,0.215182763538235
"UQCRB",-0.341402441,-0.107164281977273,0.00196566546962625,0.00595091213508671,-0.340908700073395,0.138155394620382,0.456280304998183,0.00144621381486966
"UQCRC1",-0.109386817454545,0.0660794563636364,0.391256745882116,0.483076307141107,-0.431249648049402,0.114539765960578,0.415559476560514,1
"UQCRC2",0.215682924545454,0.0965611423181818,0.026556493349445,0.0520813587544675,0.397851879121291,0.076577423860848,0.340429916661835,0.844614634931129
"UQCRFS1",0.25206699,0.0536751879545454,0.00296152586905014,0.00839216891368972,0.0517093134310731,0.773665754618483,0.926152373444571,0.794858845138457
"UQCRH",-0.150834535030303,-0.051017751090909,0.0122087296609595,0.0272403533496803,-0.0539691814669821,0.687176868919394,0.892256110346946,0.642196122684108
"UQCRQ",-0.421240562527272,-0.0666561130136364,0.000477481979080155,0.00180887487373722,-0.198585799753679,0.445967704646122,0.766737004485785,0.528569142149452
"URB1",-0.338851145787878,-0.0797256673863636,0.0969528400153822,0.153923715599471,-0.347226224969757,0.430213822858408,0.756807882273325,0.024716101113973
"URB1-AS1",0.114661390381818,-0.00146790415,0.0907249595333368,0.145583972861017,0.161853623263321,0.297567414522037,0.651258338231911,0.411579108925459
"URB2",0.049986334060606,0.00141495845454545,0.723287565892711,0.78524687186776,-0.271437097411843,0.358975154974598,0.704587805195198,NA
"URGCP",0.0273571548787879,0.0855205491136363,0.830626112762659,0.872848176264471,0.217362859373243,0.44251504008447,0.764240305693674,NA
"URI1",-0.687540893666666,-0.211870917931818,5.69482656260406e-06,4.01495613220237e-05,-0.480509792555279,0.0896623418743194,0.370069445443775,0.30111823604744
"URM1",-0.141012638818182,-0.0460292436136364,0.180891850330701,0.258598571683767,-0.278785964735316,0.228548179617011,0.581369886907672,0.977028208760604
"UROC1",0.126632815442424,0.0308565792363636,0.00743757782833726,0.0180180912676282,0.236896977965678,0.0308522790649582,0.215380980527029,0.870739248258973
"UROD",-0.237448569133333,0.00597598775909089,0.132278908438674,0.199492661702534,-0.140644610746392,0.675238690563006,0.888384101488329,0.407683898623889
"UROS",-0.231578658090909,-0.103217414613636,0.172480441079721,0.248856146156168,-0.211616684409398,0.570627585048493,0.838892474095455,0.0861995394829282
"USB1",-0.106218526787879,0.000914105636363637,0.334193749225208,0.426378835970112,-0.211388346329176,0.360182150827941,0.705336068861135,0.990126889552186
"USE1",-0.0159772345454545,0.0202387659090909,0.884897868742362,0.915197306615321,0.0915271952165526,0.702299089759475,0.898920945925053,NA
"USF1",0.122304874424242,0.0610457253636364,0.160814288558128,0.234447646925097,0.136906754023134,0.490392689047908,0.792540807760845,0.119389187615216
"USF2",0.082598716121212,0.0358609515454545,0.291598917267861,0.382100685908767,0.293328094804913,0.115263559205956,0.416937626339926,NA
"USF3",0.284929228666666,0.137202074681818,0.00267085091367228,0.0076830816581721,0.15004361336905,0.397356740604983,0.734171413360391,0.473400415706093
"USH1C",0.0838827929393939,0.00794443138636364,0.124490580600328,0.189393767906876,0.0325585819726423,0.801107530370745,0.938050140245385,NA
"USH1G",0.107774185666667,0.0388864991136364,0.0549750788501853,0.0954388105719621,0.13202459836093,0.315562518740053,0.667523929051977,0.225011328494441
"USH2A",0.0244080512424242,0.0297915493863636,0.56458747954311,0.647065186799931,-0.0250213209961505,0.801084580898862,0.938050140245385,NA
"USHBP1",0.190648890381818,0.0272503924863636,0.0022477829690992,0.00665853867458918,0.182098305960998,0.202740090120117,0.553442730597946,0.0448499039448654
"USO1",-0.503393832121211,-0.0904601140909091,0.0165287208190938,0.0350865639256212,-0.783621696440192,0.103493518070612,0.397017969960603,0.556677190775561
"USP1",-0.0344099417575756,-0.0371728055,0.785712155232087,0.836661390066133,-0.382452256088489,0.204368928215293,0.555212405206251,NA
"USP10",0.390196830969696,0.183679004045455,0.0862127056335159,0.139708782195895,0.115275877465099,0.818984801162517,0.944137802527444,0.704569929031403
"USP11",-0.287843104121212,-0.100238190454545,0.0232845158539414,0.0465993241733003,0.443830894172797,0.0560508481067044,0.290596227559765,1
"USP12",0.906266835272726,0.226606799,1.19467983827047e-06,1.04730656593867e-05,0.610181037958389,0.0596273804062422,0.301240290649468,0.326709293323346
"USP13",-0.206382640969697,-0.096016351,0.0877192494020973,0.141708493152416,-0.0959673778227709,0.730324502682532,0.909855390964218,0.535002666058228
"USP14",0.112252777333333,-0.00361640345454546,0.216342749441936,0.299805283214311,0.0465448095593815,0.819151730518777,0.944137802527444,0.585357167411838
"USP15",0.923323428472726,0.144192649554545,2.35267453270836e-08,3.71379478145616e-07,0.645620213993594,0.0266405659469635,0.198839751653746,0.300764830519337
"USP16",0.0264786619696969,0.04214805925,0.804663237085319,0.852444857027334,0.297643229900159,0.241806436929805,0.597244559407354,NA
"USP18",0.173472374242424,0.186269252045455,0.53183643813005,0.617449556174144,-0.687901126619145,0.280795386923785,0.634669401529242,1
"USP19",-0.294124559636363,-0.080497089909091,0.00571844364166513,0.0144912025593638,-0.202753983239131,0.367704892746193,0.711971890887203,0.310652658554584
"USP2",0.267717537333333,0.0703586303636363,0.00186906893983826,0.0057003666395667,0.118220523175209,0.519577858932486,0.811258695437833,0.558413227789356
"USP2-AS1",0.152075184272727,0.0523352493409091,0.000461733206391767,0.00175606636197617,0.0338243263836794,0.717435715539598,0.90468937386343,0.777581552536409
"USP20",-0.00915002204242417,0.111550597440909,0.951002058608521,0.964643944406259,0.0308673491767516,0.927600122604375,0.980374229537081,NA
"USP21",-0.327557283515151,-0.111782711454546,0.000784194031665456,0.00274757400266051,0.246320831009643,0.209908504723385,0.561025797042289,1
"USP22",0.0245334856060606,-0.0341106805681818,0.784148152095342,0.83539455165857,0.269702566912951,0.185995467508915,0.530605373155171,NA
"USP24",0.0798717908181818,0.0906126227954545,0.585931641204533,0.665810152605907,0.492290096429523,0.142375413191036,0.463592739206274,NA
"USP25",-0.157853356393939,-0.0545890490681818,0.365042554198249,0.456891556963053,-0.32752270710841,0.384118660614946,0.724467282811887,1
"USP26",0.126710359151515,0.0366523267272727,0.0025424782245272,0.00737110878940611,0.0744567098025051,0.353155185820205,0.700894887842982,0.412386561753228
"USP27X",-0.0213892461333333,0.00599988550909092,0.79411723603261,0.843910105771406,-0.0635476433883337,0.73423616488669,0.911758228801876,NA
"USP27X-DT",-0.134345668090909,-0.0173737341136364,0.0422561998488069,0.0766095880162476,-0.368724863573001,0.0112278193838552,0.122218861595398,1
"USP28",-0.684953272848484,-0.196841335363636,3.46448869834974e-09,7.42326795126998e-08,-0.648875215443866,0.00496938914933356,0.0760695858002622,0.0526722899718133
"USP29",0.0845830193636363,0.0224972012045454,0.0660164119420257,0.111242837293613,0.166829386924391,0.116865511245427,0.420286795662864,NA
"USP3",-0.0392081209090909,-0.0228120202272727,0.664267970007814,0.735492430109238,0.342829032194254,0.0743062727894644,0.336046263324653,NA
"USP3-AS1",0.483828194575757,0.128522756340909,0.000404407667061648,0.00156906354107949,0.984996429178417,0.00121043269744108,0.0338754265767605,1
"USP30",0.253194928333333,0.0669768358409091,0.0278270150978854,0.0541109003292062,0.298129664581573,0.264885892650178,0.619257663480653,0.177470917541771
"USP30-AS1",-0.00446260109090908,-0.0180331252727273,0.946689936636937,0.961594539425504,-0.0742019874723589,0.633895472711839,0.869027272245062,NA
"USP31",0.439823159866666,0.0849990497363636,0.00282361547202708,0.00804943377454791,0.199449266452177,0.54396326741126,0.826298330066474,0.54652395632681
"USP32",0.821673406818181,0.193173848522727,3.2523853254018e-05,0.000179655169746393,0.117921183545037,0.718312547048567,0.904998479033183,0.856486552240177
"USP32P2",0.0218924519575757,0.0167609450318182,0.773306560185017,0.827062733147244,-0.222463123336716,0.203417638869112,0.554179205416027,NA
"USP33",0.0650482736363637,0.0446856555909091,0.576240834509452,0.657386773916841,0.540688342032193,0.0377495578641418,0.239041178662745,NA
"USP34",0.49927330530303,0.175635844659091,7.85339894171893e-05,0.000385716040479319,0.689456992550255,0.0138396308520774,0.138299165580773,0.380921001037286
"USP35",0.248966091848484,0.134158556568182,0.0381692610168885,0.0704011546912812,0.446630350012149,0.0969029423111984,0.384926029214219,0.793940478785997
"USP36",0.363991319424242,0.100093097704545,0.00301083362751304,0.00850705902560743,0.979393037234397,0.000182696805313646,0.0109647779565503,1
"USP37",-0.0693349967393938,-0.0543314197181818,0.49084702783285,0.579534377142174,0.10138269997331,0.641596664495834,0.873324417174535,NA
"USP38",0.0774700548181817,-0.0362879556590909,0.570694872795919,0.652244528153966,0.237971864978465,0.459431587886616,0.776138087122749,NA
"USP39",-0.0064824642121212,0.00225810734090909,0.917476653672453,0.939992458110784,0.2332630478932,0.10957973040856,0.408378034349117,NA
"USP4",0.251834316151515,0.0676994215227272,0.00276191850148687,0.00789991556378945,-0.0169324752740902,0.919902959168163,0.978654296469691,1
"USP40",-0.344719890545454,-0.0375859086363636,0.000692922731960675,0.00247199547962249,-0.145229155543079,0.481191916900809,0.788569824680897,0.578703870805712
"USP42",0.497683507848484,0.136948741931818,0.00375370269511524,0.0102079938974317,0.796457981614883,0.0353415582071895,0.231651005375854,0.600330268242199
"USP43",-0.451114223333333,-0.0695255571363636,0.000226590399725624,0.000954594197305328,-0.438310011278089,0.109844999836218,0.408879233373522,0.0283835254863648
"USP44",-0.144050963333333,-0.0359398811363637,0.164533160881638,0.239020792559686,0.344275970839889,0.108193042547136,0.405842351113481,1
"USP45",-1.03517480718182,-0.329042536431818,2.79675074159877e-09,6.2408163100148e-08,-0.752976850611868,0.015164155197452,0.145803932571629,0.272608987981664
"USP46",-0.557615637454545,-0.141184896454545,0.00065935913829061,0.00237007480191819,-0.110627866604219,0.751785973438853,0.918718864069986,0.801605516105639
"USP46-DT",-0.0600575389393939,0.00855795656818182,0.331288771900007,0.423554744528059,0.0388902454112711,0.78239193046358,0.930349833789401,NA
"USP47",0.437660458745454,0.10455116685,5.99296332763439e-06,4.19198175024265e-05,0.579845861776404,0.00552066798338365,0.0805226695508762,0.324876054461311
"USP48",-0.566233890587878,-0.123817632968182,4.8232654375863e-05,0.000253073300785394,-0.360415525938994,0.202546567198283,0.553330170464286,0.363486481593672
"USP49",0.377630011939394,0.0982391165,0.00494793361086591,0.0128387754872468,0.330808700034038,0.214500892058839,0.565933598951879,0.123987263790013
"USP5",-0.144751305496969,-0.0347300599681818,0.0181352571851047,0.037927892850641,-0.123215358844836,0.389840274128203,0.728822031428671,0.148778945918276
"USP51",-0.534180463424242,-0.173336756068182,0.00065513180377152,0.00235646617307408,-0.1573829710587,0.58676718986945,0.846878436040964,0.705374902612814
"USP53",-0.562133378181817,-0.102872928181818,0.00567546361699825,0.0144079321850924,-0.836128325826264,0.034418910751559,0.228124096554793,0.487419815792943
"USP54",-0.132388736060606,-0.0161658115909091,0.116196533522983,0.178680434918317,-0.114691422204609,0.566125008361257,0.837032645761516,0.133676885078014
"USP6",0.0557783438787878,0.0530405489090909,0.398815199797939,0.490113287200609,-0.239069831458855,0.105925599665355,0.400780599466763,NA
"USP6NL",1.03574839887879,0.215518440840909,1.9053291773643e-05,0.000113622743877729,0.703093795250597,0.148717437108706,0.474859579763221,0.321173176794957
"USP6NL-AS1",0.168681455090909,0.0580547169545454,0.0294931673061318,0.0568230411243635,0.0534798115040724,0.751175421195904,0.918327233971948,0.682953816854081
"USP7",-0.0385553819393939,-0.0180250799090909,0.519694103510155,0.606474639485203,0.189471569640061,0.153750612512641,0.483128947941062,NA
"USP7-AS1",0.761757253121211,0.245080344704546,1.29551684994301e-06,1.12599765285035e-05,0.73854967533372,0.00828649227912591,0.101892171698927,0.0304658441943298
"USP8",0.0802083056666666,0.00546533838636364,0.504705008809388,0.592522015564842,0.52078738872675,0.0435998947192551,0.257006514626274,NA
"USP9X",-0.50074521940606,-0.118616229081818,0.000723444855850978,0.00256417674633986,-0.456559292155405,0.130855173595178,0.443285302898279,0.0882403376772411
"USP9Y",0.57852477490909,2.04908222336364,0.900057775626758,0.926389714599451,0.112449361689204,0.989482803646268,0.998035389753733,0.805627405141164
"USPL1",0.178986693818182,0.164151129636364,0.199383402910993,0.280046867216801,0.301422403682055,0.311921210761202,0.663429427963674,0.684049228755777
"UST",-1.05826733627273,-0.28684453325,9.6363014329426e-12,5.91331083622095e-10,-1.0995134726225,0.000148843528065061,0.00990203595585477,0.038975157728144
"UST-AS1",0.120959063181818,0.0110116679772727,0.0168956706845893,0.0357270073739384,0.11081378706309,0.325825542383486,0.676426748666137,0.083873633375269
"UTF1",0.128567122169697,0.0326014306454545,0.134150146642414,0.201801661140373,0.198500585823144,0.323042138623558,0.673485644979095,0.54394515855416
"UTP11",0.259725210212121,0.0275957005227273,0.000844453179861263,0.00292037209003033,0.218366482485983,0.210025051876922,0.561041545056832,0.159240328239062
"UTP14A",-0.464817937484848,-0.121092914613636,9.02665320447303e-06,5.95618154922417e-05,-0.396524899078671,0.0750553450051798,0.337433030018024,0.146924274858483
"UTP14C",-0.802237793727272,-0.205227191068182,1.76078111589387e-08,2.90358924555317e-07,-0.921821817348789,0.00125384127058904,0.0344145785565558,0.149063064039802
"UTP15",-0.405416148242424,-0.118962882090909,0.000697895379228442,0.00248724229362873,-0.61480151352668,0.0206874066344288,0.174590396153131,0.516470215091311
"UTP18",0.0599948177454545,0.0462037850545454,0.463887179230887,0.554199200697935,-0.042382376129729,0.813915514301557,0.942805600650411,NA
"UTP20",-0.409307414121212,-0.0842257203181818,0.00182159241977404,0.0055770761468494,-0.0255159026897464,0.926853254737763,0.980285833040708,0.937660785489241
"UTP23",-0.0825586899999999,-0.0506028748636364,0.544039012329162,0.62875370489696,-0.118745102722395,0.683859751795593,0.892000061055148,NA
"UTP25",-0.323090043242424,-0.0778846095681818,0.0237882019596129,0.0474852358242226,-0.284831579967721,0.3312412239517,0.680159263220054,0.1184142441864
"UTP3",-0.214484431636363,-0.0830492776363636,0.00181421998728864,0.00556008436115798,-0.152702356968773,0.27298975916611,0.627388754519186,0.288049226679236
"UTP4",0.191595451424242,0.02375929325,0.0565508850939532,0.0977770343438887,0.30087807629544,0.144248320199139,0.466730739068579,0.570382146647196
"UTP6",-0.543569943848484,-0.113474720295455,1.90561872027753e-08,3.10644944820813e-07,-0.422927381572111,0.0287259524211272,0.206479759090011,0.221944873225001
"UTRN",-0.479104442999999,-0.0905440904772728,0.0010322755148068,0.00347015838024659,-0.0988750071958168,0.758414594822595,0.92038095541493,0.793625359479672
"UTS2",-0.605080324545454,-0.2504064475,0.00113126459534244,0.00374312913441862,-0.763233168021236,0.071394317469996,0.329713744321346,0.261374956448285
"UTS2B",-0.0165389316363636,-0.0200373423636364,0.786507539388155,0.837362802004541,0.0325377916316417,0.815653721608828,0.943254812940393,NA
"UTS2R",0.315689500212121,0.0573744112954546,2.1568427241233e-05,0.000126224654353667,0.108484087941012,0.462266924821107,0.7778657755908,0.656358263837986
"UTY",0.515549472199999,1.22070029130455,0.370740593160534,0.462559322677215,0.171627128553934,0.899610643611526,0.972253392971672,0.667098624266744
"UVRAG",-0.237107593333333,-0.0186516461818182,0.0769936913473675,0.12691627006739,-0.368775093314909,0.221569178701301,0.573737093629961,0.555306973220694
"UVRAG-DT",0.241323970151515,0.0445676026590909,4.28098755895981e-05,0.000227867620442639,0.225254729354034,0.0697944737089691,0.325712628071468,0.0665878353791029
"UVSSA",-0.60525856,-0.152360872727273,2.97818063400732e-09,6.54723092498128e-08,-0.491076042826011,0.0154095402474878,0.147169379241995,0.188650809290477
"UXS1",0.130048405109091,-0.00801947801363636,0.0713646943108999,0.118996880378642,0.0480548241307053,0.756183857385788,0.919293761250029,0.630485094450834
"UXT",-0.102090041666666,-0.0629222170227273,0.191798905302945,0.271303280303663,0.00924032344680151,0.956820316905933,0.987335002054902,1
"VAC14",0.0892098758060605,0.0822092767818182,0.333982058158986,0.426260270857349,0.0195160013961226,0.921290791639262,0.978893867841341,NA
"VAC14-AS1",0.330541778575757,0.14213647125,0.000940181010241612,0.00320676656663626,0.0926984474969409,0.661078082195998,0.882057010015341,0.719556033441941
"VAMP1",-0.51378912690909,-0.102637830272727,4.57998936016201e-05,0.000242172298503313,-0.437599216347951,0.0872956404237639,0.364101250244039,0.14829023537242
"VAMP2",-0.300091630484848,-0.1197435545,0.0101621280850707,0.023362282835255,-0.04558362455665,0.846705217321542,0.95446779109265,0.848100980080644
"VAMP3",0.346650749787879,0.0998813240227273,0.00456485912356968,0.0120096792637465,0.345555312497673,0.130681654430615,0.443122166607128,0.00316006035145183
"VAMP4",0.134663957333333,0.073983004,0.360432292119297,0.452739932839691,-0.0948605229851663,0.78235419513422,0.930349833789401,1
"VAMP5",-0.325018484969697,-0.0445203117272727,0.0237775831035183,0.0474684759442491,0.133657149615456,0.68117728101457,0.890950011396224,1
"VAMP7",0.0991558247272726,0.0364065532727273,0.177113322936092,0.254286339337114,-0.164919423790988,0.316374720678081,0.668121537147845,NA
"VAMP8",-0.817790232121211,-0.225778552272727,2.5442166351711e-09,5.80070061574128e-08,-0.656873633442533,0.00702480796730769,0.0928884050413968,0.19677001798039
"VANGL1",-0.870294405272726,-0.193373282409091,1.30308829081143e-07,1.57751986679581e-06,-1.25786906184197,0.000354222610129928,0.0159587000829633,0.445337410215562
"VANGL2",-0.202809603787879,-0.0473795280681818,0.237296986901678,0.323016136874383,-0.0850612009966144,0.811743626177939,0.941976550850952,0.580585931790582
"VAPA",0.569908557393939,0.2233402465,4.78334554896169e-05,0.000251163865743981,0.322516304114522,0.280184276842222,0.63431995106688,0.434091136323141
"VAPB",0.00450924133333331,0.00785011899999999,0.971513348371124,0.979910615646389,0.297637882929155,0.289479592468631,0.642795313405195,NA
"VARS1",-0.285374034454545,-0.0615982856136363,0.00553357983240716,0.0141131729751648,-0.329007822469517,0.146814540664059,0.471462333215185,0.152900343923625
"VARS2",-0.455648720363636,-0.0503282515454545,0.000434063880616463,0.00166506811039421,-0.41209158083222,0.135956644150235,0.452369505864343,0.095593683433708
"VASH1",0.115694189121213,-0.0419028972954546,0.597196632462663,0.675949228082905,1.60745063544339,0.00059109209956864,0.0222231897645921,1
"VASH1-AS1",-0.280219080242424,-0.0528567834545454,0.094655982085145,0.151029475300977,0.910715968881853,0.00789902098767906,0.0988844344219481,1
"VASH2",-0.048707756030303,-0.0485108784318182,0.753799634142683,0.810461745399104,0.408189384973441,0.203100225897631,0.553847170765667,NA
"VASN",0.399803985666666,0.139676601386364,2.49606008749185e-05,0.00014305787216422,0.177706020833308,0.31005650579569,0.662324365436326,0.555517135385766
"VASP",0.719500467969696,0.186431467204545,4.70530224119401e-06,3.42356829167625e-05,0.277417266882112,0.299707691419801,0.653099713517237,0.614430734611008
"VAT1",0.410210663151515,0.0748983759090909,0.0220072446549943,0.0444831717564981,-0.0439712807483066,0.901615999753214,0.972924494120725,1
"VAT1L",0.240533548818182,0.0975691052954546,0.097151246153905,0.154181395780071,0.165469294633887,0.571351806734243,0.839102480072205,0.312073947909175
"VAV1",0.0756580564242424,0.0210444765,0.542295496466866,0.627129895643548,0.102659074599062,0.724056079823256,0.907090652213817,NA
"VAV2",-0.134220327454545,-0.0250253904090909,0.0658317420504059,0.111036794209495,0.107664848071104,0.489123991644902,0.792146431182836,1
"VAV3",0.194089615424242,0.0355599975227273,0.037621325712952,0.0696079905001795,0.0658536107908381,0.72483854925382,0.907376002070187,0.66070513022093
"VAX2",0.169214049969697,0.0155417869772727,0.00755127444622466,0.0182438585585618,0.236825206654045,0.103041378158058,0.395835335593692,0.399559946094641
"VBP1",-0.229746029424242,-0.07736154975,0.00101307772361495,0.00341773693330129,-0.511746337696461,0.000955700172314398,0.0291140901280656,1
"VCAM1",0.951747020303029,0.297032877590909,6.80957792589866e-06,4.67433418860707e-05,0.576067245296637,0.202287180660337,0.552962237600163,0.39472650503994
"VCAN",-1.37919454987879,-0.412526215772727,7.59137780701571e-05,0.000374569947016683,0.0201605361246191,0.970957849149358,0.991763757047139,1
"VCF1",0.170881326818182,0.0445220054318182,0.0633988032254267,0.107541121205693,-0.0174117573314331,0.903208543521973,0.973404917835565,1
"VCF2",-0.0931399427272725,-0.0334773756818182,0.439379956618632,0.530170582754598,-0.000981717787064108,0.996960182569104,0.999277845140266,NA
"VCL",-0.60303767640606,-0.122918150331818,1.74029172513952e-06,1.44775729607925e-05,-0.918122577096358,0.000124488428421281,0.00894965017877267,0.522496210465851
"VCP",0.266521157666666,0.0588293749318182,0.00293632067376523,0.00832737423482821,0.0995998202110868,0.606636551534388,0.856476660042986,0.626296759765487
"VCPIP1",0.422515023181818,0.0978725675227273,0.00207158477169226,0.00620634995294157,0.285485199295551,0.320798787145648,0.671795016313908,0.324319412016031
"VCPKMT",0.149382679,0.0471833425681818,0.284399581406673,0.374433291608656,0.024548882583944,0.939896019179657,0.983086043296701,0.835664464258644
"VCX2",0.196376203969697,0.0667481585681818,0.0109202212859369,0.0248244970791125,0.0964572391079065,0.576116825636829,0.841229046938426,0.508814015353963
"VCY",0.167520466848485,0.0300762688636364,0.0204296228006563,0.0418688650635461,0.216051697693771,0.193303587110739,0.54080939378355,0.289703292727696
